card_no,bill_cyc,pos_dt,cst_id,open_dt,exp_dt,cr_lmt_amt,prev_cr_lmt_amt
1234000000000965,5,2017-02-23 00:00:00,1000004182,2010-05-14 00:00:00,0520,50000.00,0.00
1234000000012435,5,2017-02-23 00:00:00,1000004092,2010-04-09 00:00:00,0420,78000.00,0.00
1234000000012615,25,2017-02-23 00:00:00,1000000659,2015-03-13 00:00:00,0320,500000.00,0.00
1234000000016003,17,2017-02-23 00:00:00,1000003935,2011-04-24 00:00:00,0421,400000.00,0.00
1234000000004253,20,2017-02-23 00:00:00,1000008782,2014-05-27 00:00:00,0519,0.00,76000.00
1234000000026062,17,2017-02-23 00:00:00,1000012395,2015-07-09 00:00:00,0720,31000.00,0.00
1234000000007630,10,2017-02-23 00:00:00,1000006821,2012-02-08 00:00:00,0222,100000.00,0.00
1234000000014210,20,2017-02-23 00:00:00,1000013564,2016-01-22 00:00:00,0121,60000.00,0.00
1234000000005399,5,2017-02-23 00:00:00,1000008140,2013-02-13 00:00:00,0219,280000.00,0.00
1234000000021691,20,2017-02-23 00:00:00,1000009351,2014-02-26 00:00:00,0219,75000.00,0.00
1234000000000696,20,2017-02-23 00:00:00,1000009199,2014-02-04 00:00:00,0219,33000.00,0.00
1234000000012705,10,2017-02-23 00:00:00,1000010409,2014-07-24 00:00:00,0719,340000.00,170000.00
1234000000015025,5,2017-02-23 00:00:00,1000000245,2016-02-29 00:00:00,0221,800000.00,0.00
1234000000013718,25,2017-02-23 00:00:00,1000005416,2011-03-03 00:00:00,0321,250000.00,300000.00
1234000000008782,17,2017-02-23 00:00:00,1000011977,2015-05-12 00:00:00,0520,320000.00,0.00
1234000000017403,17,2017-02-23 00:00:00,1000013492,2016-01-07 00:00:00,0121,46000.00,66000.00
1234000000010106,20,2017-02-23 00:00:00,1000013583,2016-01-26 00:00:00,0121,70000.00,0.00
1234000000022706,25,2017-02-23 00:00:00,1000002863,2009-11-22 00:00:00,1119,130000.00,140000.00
1234000000015243,17,2017-02-23 00:00:00,1000011138,2014-12-03 00:00:00,1219,32000.00,0.00
1234000000002915,5,2017-02-23 00:00:00,1000004163,2010-05-10 00:00:00,0519,150000.00,195000.00
1234000000005783,5,2017-02-23 00:00:00,1000005232,2011-01-12 00:00:00,0221,92000.00,0.00
1234000000023308,5,2017-02-23 00:00:00,1000003928,2010-08-18 00:00:00,0820,79000.00,99000.00
1234000000016952,5,2017-02-23 00:00:00,1000007108,2012-04-12 00:00:00,0417,147000.00,50000.00
1234000000006869,17,2017-02-23 00:00:00,1000009526,2014-03-21 00:00:00,0319,40000.00,0.00
1234000000014821,17,2017-02-23 00:00:00,1000012777,2015-09-11 00:00:00,0920,40000.00,0.00
1234000000015533,5,2017-02-23 00:00:00,1000004597,2011-07-04 00:00:00,0721,130000.00,200000.00
1234000000025499,20,2017-02-23 00:00:00,1000010982,2016-06-09 00:00:00,0621,56000.00,0.00
1234000000010451,5,2017-02-23 00:00:00,1000008196,2013-05-07 00:00:00,0219,244000.00,0.00
1234000000018453,5,2017-02-23 00:00:00,1000002801,2016-05-19 00:00:00,0521,150000.00,0.00
1234000000010517,20,2017-02-23 00:00:00,1000004308,2010-06-23 00:00:00,0620,78000.00,40000.00
1234000000017904,25,2017-02-23 00:00:00,1000002194,2006-09-28 00:00:00,0921,49000.00,0.00
1234000000005619,5,2017-02-23 00:00:00,1000008754,2015-11-23 00:00:00,1120,290000.00,0.00
1234000000026528,5,2017-02-23 00:00:00,1000001379,2011-10-05 00:00:00,1021,120000.00,120000.00
1234000000011394,17,2017-02-23 00:00:00,1000007129,2012-04-20 00:00:00,0417,38000.00,0.00
1234000000003420,10,2017-02-23 00:00:00,1000009786,2014-04-25 00:00:00,0419,30000.00,0.00
1234000000011271,5,2017-02-23 00:00:00,1000011568,2015-03-06 00:00:00,0320,29000.00,0.00
1234000000006941,20,2017-02-23 00:00:00,1000001670,2005-03-16 00:00:00,0322,48000.00,30000.00
1234000000008280,25,2017-02-23 00:00:00,1000002332,2007-01-05 00:00:00,0122,30000.00,36000.00
1234000000007601,20,2017-02-23 00:00:00,1000004023,2010-03-23 00:00:00,0320,160000.00,80000.00
1234000000011424,25,2017-02-23 00:00:00,1000002045,2010-06-25 00:00:00,0620,48000.00,62400.00
1234000000013065,20,2017-02-23 00:00:00,1000000679,1995-04-20 00:00:00,0119,168000.00,173000.00
1234000000001146,17,2017-02-23 00:00:00,1000009834,2014-05-04 00:00:00,0519,30000.00,0.00
1234000000000078,17,2017-02-23 00:00:00,1000012209,2015-06-12 00:00:00,0620,79000.00,0.00
1234000000010164,20,2017-02-23 00:00:00,1000003114,2009-01-21 00:00:00,0119,33000.00,0.00
1234000000016593,20,2017-02-23 00:00:00,1000005125,2010-12-15 00:00:00,1220,124000.00,0.00
1234000000019412,17,2017-02-23 00:00:00,1000012769,2015-09-10 00:00:00,0920,100000.00,456782.00
1234000000020910,10,2017-02-23 00:00:00,1000004030,2015-04-02 00:00:00,0420,32000.00,0.00
1234000000002094,25,2017-02-23 00:00:00,1000008416,2016-03-22 00:00:00,0319,100000.00,1700000.00
1234000000016808,17,2017-02-23 00:00:00,1000012160,2015-06-03 00:00:00,0620,100000.00,0.00
1234000000023713,5,2017-02-23 00:00:00,1000004965,2010-11-11 00:00:00,1120,66000.00,0.00
1234000000025981,25,2017-02-23 00:00:00,1000004470,2010-08-02 00:00:00,0820,235000.00,0.00
1234000000015477,25,2017-02-23 00:00:00,1000005213,2015-12-28 00:00:00,1220,140000.00,0.00
1234000000020223,17,2017-02-23 00:00:00,1000012213,2015-06-12 00:00:00,0620,32000.00,0.00
1234000000012417,25,2017-02-23 00:00:00,1000000155,1990-02-21 00:00:00,0221,300000.00,0.00
1234000000016853,20,2017-02-23 00:00:00,1000004124,2010-04-22 00:00:00,0420,48000.00,33000.00
1234000000026959,25,2017-02-23 00:00:00,1000002637,2014-04-08 00:00:00,0419,60000.00,0.00
1234000000007631,17,2017-02-23 00:00:00,1000010501,2015-11-18 00:00:00,1120,147000.00,0.00
1234000000021727,20,2017-02-23 00:00:00,1000009118,2014-01-22 00:00:00,0119,0.00,0.00
1234000000012821,17,2017-02-23 00:00:00,1000005008,2010-11-20 00:00:00,1120,118000.00,0.00
1234000000011333,25,2017-02-23 00:00:00,1000006920,2012-03-06 00:00:00,0322,147000.00,50000.00
1234000000015116,25,2017-02-23 00:00:00,1000006033,2011-07-08 00:00:00,0721,46000.00,46000.00
1234000000026683,25,2017-02-23 00:00:00,1000004993,2014-01-24 00:00:00,0119,264000.00,150000.00
1234000000024582,5,2017-02-23 00:00:00,1000002569,2007-06-06 00:00:00,0617,36000.00,36000.00
1234000000000849,20,2017-02-23 00:00:00,1000009345,2014-02-26 00:00:00,0219,100000.00,0.00
1234000000027525,20,2017-02-23 00:00:00,1000013414,2015-12-21 00:00:00,1220,29000.00,0.00
1234000000021169,20,2017-02-23 00:00:00,1000000822,2006-12-17 00:00:00,1221,276000.00,230000.00
1234000000004127,17,2017-02-23 00:00:00,1000001540,2007-01-21 00:00:00,0122,600000.00,1010000.00
1234000000010643,5,2017-02-23 00:00:00,1000004799,2010-10-15 00:00:00,1020,1080000.00,680000.00
1234000000009126,20,2017-02-23 00:00:00,1000011359,2015-01-28 00:00:00,0120,42000.00,0.00
1234000000024138,10,2017-02-23 00:00:00,1000010293,2014-07-03 00:00:00,0719,39000.00,0.00
1234000000024632,20,2017-02-23 00:00:00,1000011735,2015-03-26 00:00:00,0320,160000.00,0.00
1234000000011546,10,2017-02-23 00:00:00,1000004829,2016-03-29 00:00:00,0321,88000.00,78000.00
1234000000002140,17,2017-02-23 00:00:00,1000007129,2015-12-23 00:00:00,1220,38000.00,0.00
1234000000005464,17,2017-02-23 00:00:00,1000002346,2009-11-22 00:00:00,1119,136000.00,136000.00
1234000000009498,10,2017-02-23 00:00:00,1000009918,2014-05-16 00:00:00,0519,52000.00,0.00
1234000000005372,20,2017-02-23 00:00:00,1000009121,2014-01-24 00:00:00,0119,200000.00,0.00
1234000000025462,25,2017-02-23 00:00:00,1000005408,2016-05-04 00:00:00,0521,50000.00,0.00
1234000000009854,10,2017-02-23 00:00:00,1000009894,2014-05-12 00:00:00,0519,28000.00,0.00
1234000000004805,20,2017-02-23 00:00:00,1000013059,2015-10-27 00:00:00,1020,103000.00,0.00
1234000000002574,17,2017-02-23 00:00:00,1000004655,2010-09-20 00:00:00,0620,40000.00,0.00
1234000000020075,25,2017-02-23 00:00:00,1000003819,2009-12-30 00:00:00,1219,40000.00,0.00
1234000000023090,25,2017-02-23 00:00:00,1000006197,2011-08-05 00:00:00,0821,40000.00,0.00
1234000000013898,10,2017-02-23 00:00:00,1000001697,2005-06-10 00:00:00,0617,50000.00,100000.00
1234000000013750,20,2017-02-23 00:00:00,1000010933,2014-10-21 00:00:00,1019,20000.00,0.00
1234000000022868,5,2017-02-23 00:00:00,1000001566,2010-07-09 00:00:00,0720,60000.00,280000.00
1234000000013132,20,2017-02-23 00:00:00,1000009132,2015-04-27 00:00:00,0420,45000.00,75000.00
1234000000021305,17,2017-02-23 00:00:00,1000012757,2015-09-09 00:00:00,0920,42000.00,50000.00
1234000000014858,20,2017-02-23 00:00:00,1000012516,2015-07-28 00:00:00,0720,100000.00,0.00
1234000000001216,5,2017-02-23 00:00:00,1000005327,2011-02-08 00:00:00,0221,380000.00,400000.00
1234000000022948,25,2017-02-23 00:00:00,1000000094,2015-01-29 00:00:00,0120,30000.00,20000.00
1234000000004501,25,2017-02-23 00:00:00,1000002722,2007-11-27 00:00:00,1119,150000.00,100000.00
1234000000017268,17,2017-02-23 00:00:00,1000006320,2013-09-27 00:00:00,0919,300000.00,336000.00
1234000000012860,20,2017-02-23 00:00:00,1000009302,2014-02-21 00:00:00,0219,60000.00,0.00
1234000000023630,25,2017-02-23 00:00:00,1000003539,2009-09-04 00:00:00,0919,50000.00,30000.00
1234000000014913,20,2017-02-23 00:00:00,1000013580,2016-01-25 00:00:00,0121,42000.00,0.00
1234000000027595,5,2017-02-23 00:00:00,1000007322,2014-11-17 00:00:00,1119,22000.00,27207.00
1234000000013196,17,2017-02-23 00:00:00,1000009491,2014-10-27 00:00:00,1019,36000.00,0.00
1234000000023651,25,2017-02-23 00:00:00,1000000511,2015-05-12 00:00:00,0520,50000.00,0.00
1234000000008974,20,2017-02-23 00:00:00,1000011703,2015-03-24 00:00:00,0320,42000.00,0.00
1234000000008773,17,2017-02-23 00:00:00,1000005258,2014-07-03 00:00:00,0719,0.00,0.00
1234000000011671,17,2017-02-23 00:00:00,1000011054,2014-11-14 00:00:00,1119,54000.00,0.00
1234000000012169,20,2017-02-23 00:00:00,1000011869,2015-04-23 00:00:00,0420,32000.00,0.00
1234000000011609,25,2017-02-23 00:00:00,1000006163,2011-08-01 00:00:00,0821,38000.00,0.00
1234000000017032,10,2017-02-23 00:00:00,1000010794,2014-10-01 00:00:00,1019,48000.00,0.00
1234000000023685,20,2017-02-23 00:00:00,1000006567,2015-08-11 00:00:00,0820,700000.00,0.00
1234000000005669,25,2017-02-23 00:00:00,1000007418,2012-06-26 00:00:00,0617,93000.00,0.00
1234000000003910,17,2017-02-23 00:00:00,1000005582,2011-04-19 00:00:00,0421,54000.00,30000.00
1234000000022811,10,2017-02-23 00:00:00,1000009474,2014-03-17 00:00:00,0319,45000.00,48000.00
1234000000004655,5,2017-02-23 00:00:00,1000009259,2014-02-13 00:00:00,0219,52000.00,62400.00
1234000000017122,5,2017-02-23 00:00:00,1000006222,2011-08-17 00:00:00,0821,100000.00,0.00
1234000000009579,17,2017-02-23 00:00:00,1000010513,2014-08-07 00:00:00,0819,30000.00,0.00
1234000000008117,17,2017-02-23 00:00:00,1000007529,2014-10-29 00:00:00,1019,70000.00,0.00
1234000000014879,25,2017-02-23 00:00:00,1000000178,2014-11-10 00:00:00,1119,174000.00,0.00
1234000000003957,17,2017-02-23 00:00:00,1000011788,2015-04-03 00:00:00,0420,73000.00,87600.00
1234000000014635,5,2017-02-23 00:00:00,1000004604,2010-09-09 00:00:00,0617,84000.00,104000.00
1234000000014939,17,2017-02-23 00:00:00,1000005385,2011-02-24 00:00:00,0221,30000.00,60000.00
1234000000017299,10,2017-02-23 00:00:00,1000003146,2009-02-02 00:00:00,0219,30000.00,30000.00
1234000000002356,10,2017-02-23 00:00:00,1000010576,2014-08-20 00:00:00,0819,30000.00,0.00
1234000000001329,17,2017-02-23 00:00:00,1000012421,2015-07-13 00:00:00,0720,40000.00,0.00
1234000000021040,25,2017-02-23 00:00:00,1000000734,2014-12-16 00:00:00,1219,0.00,0.00
1234000000002268,5,2017-02-23 00:00:00,1000002915,2009-11-22 00:00:00,1119,65000.00,0.00
1234000000018103,20,2017-02-23 00:00:00,1000012464,2015-07-21 00:00:00,0720,70000.00,0.00
1234000000000329,17,2017-02-23 00:00:00,1000007372,2012-06-18 00:00:00,0617,16000.00,0.00
1234000000020224,5,2017-02-23 00:00:00,1000001269,2014-12-12 00:00:00,1219,65000.00,0.00
1234000000021942,5,2017-02-23 00:00:00,1000003463,2009-08-14 00:00:00,0819,100000.00,0.00
1234000000004962,25,2017-02-23 00:00:00,1000008514,2014-10-13 00:00:00,1019,60000.00,0.00
1234000000001907,17,2017-02-23 00:00:00,1000012363,2015-07-06 00:00:00,0720,62000.00,0.00
1234000000026286,20,2017-02-23 00:00:00,1000000301,2009-11-22 00:00:00,1119,171000.00,91000.00
1234000000018333,5,2017-02-23 00:00:00,1000006065,2013-09-25 00:00:00,0919,381538.00,400000.00
1234000000021381,17,2017-02-23 00:00:00,1000001786,2009-11-22 00:00:00,1119,65000.00,120733.00
1234000000000881,17,2017-02-23 00:00:00,1000006223,2011-08-17 00:00:00,0821,98000.00,0.00
1234000000001796,10,2017-02-23 00:00:00,1000010237,2014-06-24 00:00:00,0619,130000.00,0.00
1234000000016521,25,2017-02-23 00:00:00,1000002493,2007-04-25 00:00:00,0419,40000.00,60000.00
1234000000012681,5,2017-02-23 00:00:00,1000005761,2011-05-24 00:00:00,0521,200000.00,100000.00
1234000000023490,17,2017-02-23 00:00:00,1000010995,2014-11-03 00:00:00,1119,280000.00,0.00
1234000000006164,10,2017-02-23 00:00:00,1000006360,2011-09-20 00:00:00,0921,78000.00,0.00
1234000000008996,10,2017-02-23 00:00:00,1000012941,2015-10-07 00:00:00,1020,32000.00,0.00
1234000000020245,20,2017-02-23 00:00:00,1000004725,2014-11-13 00:00:00,1119,80000.00,0.00
1234000000001237,25,2017-02-23 00:00:00,1000002284,2015-11-26 00:00:00,1120,110000.00,0.00
1234000000012451,5,2017-02-23 00:00:00,1000007473,2012-07-06 00:00:00,0717,35000.00,0.00
1234000000009280,25,2017-02-23 00:00:00,1000007054,2015-09-16 00:00:00,0920,100000.00,0.00
1234000000015281,20,2017-02-23 00:00:00,1000011718,2015-03-25 00:00:00,0320,150000.00,0.00
1234000000001511,20,2017-02-23 00:00:00,1000011191,2014-12-16 00:00:00,1219,149000.00,0.00
1234000000027247,20,2017-02-23 00:00:00,1000011093,2014-11-21 00:00:00,1119,31000.00,0.00
1234000000002806,20,2017-02-23 00:00:00,1000011838,2016-01-18 00:00:00,0119,300000.00,750000.00
1234000000015898,17,2017-02-23 00:00:00,1000001889,2009-11-22 00:00:00,0120,104000.00,140000.00
1234000000015500,20,2017-02-23 00:00:00,1000006110,2011-07-21 00:00:00,0721,120000.00,0.00
1234000000011731,25,2017-02-23 00:00:00,1000005369,2011-02-21 00:00:00,0219,100000.00,61000.00
1234000000027306,25,2017-02-23 00:00:00,1000003000,2014-05-30 00:00:00,0519,60000.00,0.00
1234000000010804,20,2017-02-23 00:00:00,1000003559,2009-09-10 00:00:00,0919,186000.00,133000.00
1234000000024020,10,2017-02-23 00:00:00,1000009772,2014-04-24 00:00:00,0419,56000.00,67000.00
1234000000021501,20,2017-02-23 00:00:00,1000010971,2014-10-29 00:00:00,1019,80000.00,30000.00
1234000000006045,20,2017-02-23 00:00:00,1000004021,2010-03-22 00:00:00,0320,205000.00,0.00
1234000000003051,5,2017-02-23 00:00:00,1000007343,2012-06-11 00:00:00,0617,53000.00,0.00
1234000000026059,20,2017-02-23 00:00:00,1000010984,2014-10-31 00:00:00,1019,24000.00,0.00
1234000000007802,17,2017-02-23 00:00:00,1000012728,2015-09-04 00:00:00,0920,60000.00,0.00
1234000000025389,5,2017-02-23 00:00:00,1000002136,2007-02-07 00:00:00,0417,200000.00,0.00
1234000000009298,5,2017-02-23 00:00:00,1000004988,2010-11-16 00:00:00,1120,863000.00,1035600.00
1234000000020507,17,2017-02-23 00:00:00,1000009524,2014-03-21 00:00:00,0319,30000.00,35000.00
1234000000014128,20,2017-02-23 00:00:00,1000012661,2015-08-24 00:00:00,0820,44000.00,59000.00
1234000000026871,17,2017-02-23 00:00:00,1000003743,2011-09-21 00:00:00,0619,268000.00,310000.00
1234000000002080,17,2017-02-23 00:00:00,1000009080,2014-01-16 00:00:00,0119,23000.00,38000.00
1234000000002386,17,2017-02-23 00:00:00,1000004385,2014-10-06 00:00:00,1019,64000.00,0.00
1234000000016925,25,2017-02-23 00:00:00,1000004049,2010-03-29 00:00:00,0320,80000.00,96000.00
1234000000010056,17,2017-02-23 00:00:00,1000003080,2009-01-09 00:00:00,0119,48000.00,0.00
1234000000014345,17,2017-02-23 00:00:00,1000011596,2015-03-10 00:00:00,0320,88000.00,0.00
1234000000018134,20,2017-02-23 00:00:00,1000012809,2015-09-17 00:00:00,0920,174000.00,184000.00
1234000000004642,17,2017-02-23 00:00:00,1000011088,2015-01-23 00:00:00,0120,78000.00,0.00
1234000000008218,17,2017-02-23 00:00:00,1000002585,2012-06-13 00:00:00,0617,10000.00,60000.00
1234000000011132,17,2017-02-23 00:00:00,1000003562,2009-09-10 00:00:00,0919,40000.00,0.00
1234000000026990,17,2017-02-23 00:00:00,1000012608,2015-08-15 00:00:00,0820,27000.00,0.00
1234000000012869,10,2017-02-23 00:00:00,1000003762,2010-12-29 00:00:00,1219,40000.00,0.00
1234000000024517,20,2017-02-23 00:00:00,1000007152,2012-04-25 00:00:00,0419,38000.00,19000.00
1234000000013014,20,2017-02-23 00:00:00,1000012328,2015-06-28 00:00:00,0620,161000.00,0.00
1234000000019740,10,2017-02-23 00:00:00,1000009786,2014-04-25 00:00:00,0419,30000.00,0.00
1234000000001058,20,2017-02-23 00:00:00,1000004207,2010-05-25 00:00:00,0520,60000.00,78000.00
1234000000022671,17,2017-02-23 00:00:00,1000001898,2004-03-31 00:00:00,0920,525000.00,500000.00
1234000000018761,20,2017-02-23 00:00:00,1000009412,2014-08-15 00:00:00,0819,100000.00,0.00
1234000000024301,17,2017-02-23 00:00:00,1000002780,2014-11-03 00:00:00,1119,87000.00,0.00
1234000000027574,17,2017-02-23 00:00:00,1000008612,2015-02-18 00:00:00,0220,30000.00,0.00
1234000000014344,10,2017-02-23 00:00:00,1000010573,2014-08-20 00:00:00,0819,100000.00,251998.00
1234000000014977,17,2017-02-23 00:00:00,1000002757,2009-11-22 00:00:00,1119,130000.00,156000.00
1234000000004028,17,2017-02-23 00:00:00,1000012357,2015-07-03 00:00:00,0720,31000.00,0.00
1234000000025991,17,2017-02-23 00:00:00,1000012917,2015-10-02 00:00:00,1020,50000.00,0.00
1234000000017139,20,2017-02-23 00:00:00,1000005963,2011-06-24 00:00:00,0621,300000.00,0.00
1234000000005382,20,2017-02-23 00:00:00,1000011660,2015-03-18 00:00:00,0320,62000.00,0.00
1234000000028164,5,2017-02-23 00:00:00,1000007486,2012-07-10 00:00:00,0717,75000.00,95000.00
1234000000015158,25,2017-02-23 00:00:00,1000001802,2008-04-22 00:00:00,0419,200000.00,100000.00
1234000000004065,20,2017-02-23 00:00:00,1000013444,2015-12-25 00:00:00,1220,114000.00,0.00
1234000000024259,20,2017-02-23 00:00:00,1000007555,2012-07-23 00:00:00,0717,50000.00,0.00
1234000000022113,5,2017-02-23 00:00:00,1000005356,2011-02-17 00:00:00,0617,74000.00,0.00
1234000000021621,20,2017-02-23 00:00:00,1000000198,2009-08-27 00:00:00,0819,250000.00,110000.00
1234000000016729,17,2017-02-23 00:00:00,1000001179,2002-09-27 00:00:00,0921,60000.00,30000.00
1234000000005337,17,2017-02-23 00:00:00,1000013178,2015-11-13 00:00:00,1120,96000.00,0.00
1234000000002339,25,2017-02-23 00:00:00,1000001646,2014-10-29 00:00:00,1019,60000.00,0.00
1234000000008707,17,2017-02-23 00:00:00,1000004283,2016-01-20 00:00:00,0121,240000.00,0.00
1234000000010510,17,2017-02-23 00:00:00,1000001946,2004-08-06 00:00:00,0821,40000.00,0.00
1234000000008615,20,2017-02-23 00:00:00,1000011325,2015-01-20 00:00:00,0120,500000.00,0.00
1234000000007889,20,2017-02-23 00:00:00,1000013443,2015-12-25 00:00:00,1220,70000.00,77000.00
1234000000001232,5,2017-02-23 00:00:00,1000003079,2009-01-09 00:00:00,0119,68000.00,0.00
1234000000018426,17,2017-02-23 00:00:00,1000004977,2010-11-15 00:00:00,1120,38000.00,40000.00
1234000000007070,17,2017-02-23 00:00:00,1000012970,2015-10-12 00:00:00,1020,28000.00,33000.00
1234000000014070,20,2017-02-23 00:00:00,1000010966,2014-10-28 00:00:00,1019,80000.00,0.00
1234000000014152,20,2017-02-23 00:00:00,1000004667,2010-09-22 00:00:00,0920,376000.00,300000.00
1234000000028028,20,2017-02-23 00:00:00,1000011754,2015-03-29 00:00:00,0320,26000.00,0.00
1234000000014459,10,2017-02-23 00:00:00,1000010447,2016-03-11 00:00:00,0321,450000.00,0.00
1234000000017152,25,2017-02-23 00:00:00,1000001711,2005-06-30 00:00:00,0617,30000.00,0.00
1234000000005356,25,2017-02-23 00:00:00,1000004219,2010-05-27 00:00:00,0519,65000.00,78000.00
1234000000003209,5,2017-02-23 00:00:00,1000001344,2006-12-17 00:00:00,1221,600000.00,600000.00
1234000000008197,10,2017-02-23 00:00:00,1000000400,2016-07-29 00:00:00,0721,5000.00,10000.00
1234000000006402,5,2017-02-23 00:00:00,1000008621,2014-09-28 00:00:00,0919,150000.00,0.00
1234000000025227,20,2017-02-23 00:00:00,1000010909,2014-10-16 00:00:00,1019,30000.00,36000.00
1234000000010862,17,2017-02-23 00:00:00,1000005475,2011-03-17 00:00:00,0321,146000.00,0.00
1234000000012718,5,2017-02-23 00:00:00,1000003714,2015-10-21 00:00:00,1020,0.00,0.00
1234000000001107,17,2017-02-23 00:00:00,1000012773,2015-09-11 00:00:00,0920,76000.00,0.00
1234000000008915,20,2017-02-23 00:00:00,1000005604,2011-04-21 00:00:00,0421,200000.00,47000.00
1234000000024638,25,2017-02-23 00:00:00,1000006921,2013-06-03 00:00:00,0619,720000.00,672000.00
1234000000027293,17,2017-02-23 00:00:00,1000007743,2014-08-22 00:00:00,0819,0.00,220000.00
1234000000000603,17,2017-02-23 00:00:00,1000012591,2015-08-11 00:00:00,0820,53000.00,0.00
1234000000007818,17,2017-02-23 00:00:00,1000012755,2015-09-09 00:00:00,0920,166000.00,0.00
1234000000011627,5,2017-02-23 00:00:00,1000004939,2015-05-20 00:00:00,0520,115000.00,0.00
1234000000008788,20,2017-02-23 00:00:00,1000005483,2013-04-24 00:00:00,0419,450000.00,540000.00
1234000000008383,5,2017-02-23 00:00:00,1000002435,2007-03-16 00:00:00,0322,35000.00,0.00
1234000000020228,17,2017-02-23 00:00:00,1000011282,2015-01-27 00:00:00,0120,66000.00,0.00
1234000000017187,5,2017-02-23 00:00:00,1000006214,2015-10-22 00:00:00,1020,607000.00,0.00
1234000000022540,17,2017-02-23 00:00:00,1000010078,2014-06-04 00:00:00,0619,22000.00,0.00
1234000000009021,5,2017-02-23 00:00:00,1000007992,2014-06-27 00:00:00,0619,145000.00,0.00
1234000000000813,10,2017-02-23 00:00:00,1000010290,2014-07-22 00:00:00,0719,28000.00,0.00
1234000000014747,25,2017-02-23 00:00:00,1000004878,2010-10-29 00:00:00,1020,69000.00,0.00
1234000000015520,17,2017-02-23 00:00:00,1000004528,2010-08-24 00:00:00,0819,78000.00,0.00
1234000000017706,5,2017-02-23 00:00:00,1000004001,2010-03-11 00:00:00,0320,87000.00,0.00
1234000000005196,17,2017-02-23 00:00:00,1000010084,2014-06-16 00:00:00,0619,25000.00,0.00
1234000000021432,17,2017-02-23 00:00:00,1000010140,2014-06-11 00:00:00,0619,34000.00,44000.00
1234000000007236,17,2017-02-23 00:00:00,1000013632,2016-08-15 00:00:00,0821,100000.00,0.00
1234000000020110,5,2017-02-23 00:00:00,1000004041,2016-01-04 00:00:00,0121,30000.00,0.00
1234000000026240,25,2017-02-23 00:00:00,1000002451,2007-03-27 00:00:00,0322,31000.00,40300.00
1234000000023658,17,2017-02-23 00:00:00,1000010988,2014-11-02 00:00:00,1119,49000.00,0.00
1234000000026815,17,2017-02-23 00:00:00,1000004409,2010-07-19 00:00:00,0720,232000.00,262000.00
1234000000009232,5,2017-02-23 00:00:00,1000001128,2011-05-10 00:00:00,0521,167000.00,0.00
1234000000005923,20,2017-02-23 00:00:00,1000000357,2016-05-03 00:00:00,0521,100000.00,0.00
1234000000025369,20,2017-02-23 00:00:00,1000011266,2014-12-30 00:00:00,1219,88000.00,0.00
1234000000007581,17,2017-02-23 00:00:00,1000012583,2015-08-10 00:00:00,0820,49000.00,73000.00
1234000000014295,10,2017-02-23 00:00:00,1000000296,2010-01-23 00:00:00,0119,300000.00,400000.00
1234000000026002,10,2017-02-23 00:00:00,1000000385,2009-05-18 00:00:00,0519,140000.00,0.00
1234000000016714,17,2017-02-23 00:00:00,1000002969,2010-07-16 00:00:00,0720,210000.00,235000.00
1234000000020466,17,2017-02-23 00:00:00,1000006984,2012-03-19 00:00:00,0322,147000.00,50000.00
1234000000007019,20,2017-02-23 00:00:00,1000013249,2015-11-25 00:00:00,1120,100000.00,200000.00
1234000000000506,20,2017-02-23 00:00:00,1000011484,2015-02-21 00:00:00,0220,90000.00,0.00
1234000000009136,20,2017-02-23 00:00:00,1000013596,2016-01-28 00:00:00,0121,128000.00,0.00
1234000000019251,17,2017-02-23 00:00:00,1000001896,2010-06-21 00:00:00,0620,100000.00,87000.00
1234000000009847,20,2017-02-23 00:00:00,1000011655,2015-03-18 00:00:00,0320,35000.00,0.00
1234000000010000,20,2017-02-23 00:00:00,1000012474,2015-07-22 00:00:00,0720,50000.00,0.00
1234000000024226,17,2017-02-23 00:00:00,1000004976,2010-11-15 00:00:00,1020,128000.00,0.00
1234000000000129,17,2017-02-23 00:00:00,1000010284,2014-07-02 00:00:00,0719,60000.00,90000.00
1234000000021903,25,2017-02-23 00:00:00,1000000233,2003-04-21 00:00:00,0517,200000.00,0.00
1234000000021415,17,2017-02-23 00:00:00,1000006210,2011-08-11 00:00:00,0821,30000.00,0.00
1234000000022922,20,2017-02-23 00:00:00,1000000129,2009-11-22 00:00:00,1119,104000.00,83000.00
1234000000003692,10,2017-02-23 00:00:00,1000009691,2015-06-09 00:00:00,0620,37000.00,0.00
1234000000022777,20,2017-02-23 00:00:00,1000003054,2014-09-10 00:00:00,0919,20000.00,0.00
1234000000020414,20,2017-02-23 00:00:00,1000012442,2015-07-16 00:00:00,0720,65000.00,0.00
1234000000019375,20,2017-02-23 00:00:00,1000012903,2015-09-30 00:00:00,0920,60000.00,0.00
1234000000002236,5,2017-02-23 00:00:00,1000002913,2009-11-22 00:00:00,1119,156000.00,0.00
1234000000003044,20,2017-02-23 00:00:00,1000004833,2011-09-06 00:00:00,0921,180000.00,0.00
1234000000017045,10,2017-02-23 00:00:00,1000010429,2014-07-25 00:00:00,0719,40000.00,0.00
1234000000020787,5,2017-02-23 00:00:00,1000008178,2015-10-29 00:00:00,1020,129000.00,0.00
1234000000011007,20,2017-02-23 00:00:00,1000001327,2014-11-20 00:00:00,1119,240000.00,0.00
